COURSE,NAME,DANISH_NAME,LANGUAGE,ECTS_POINTS,COURSE_TYPE,EXAM_TYPE,TIME_OF_WEEK,COURSE_DURATION,EXAM_AID,EXAMINER,ASSIGNMENTS,GRADE_TYPE,CAMPUS,SEMESTER_PERIOD,MAIN_RESPONSIBLE_NAME,CO_RESPONSIBLE_1_NAME,CO_RESPONSIBLE_2_NAME,CO_RESPONSIBLE_3_NAME,CO_RESPONSIBLE_4_NAME,STUDY_LINES,AVERAGE_GRADE,PERCENT_PASSED,TOTAL_STUDENTS,WORKLOAD_AVERAGE_SCORE,LEARNING_AVERAGE_SCORE,MOTIVATION_AVERAGE_SCORE,FEEDBACK_AVERAGE_SCORE
28917,Statistical Thermodynamics for Chemical Engineering,Statistical Thermodynamics for Chemical Engineering,English,5.0,Ph.D.,Report hand-in,"['E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Nicolas Smit von Solms,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,7,2.5,5.0,4.5,4.0
28923,Uncertainty and Sensitivity Analysis of Numerical Models,Usikkerhed og sensitivitetsanalyse af numeriske modeller,English,7.5,Ph.D.,Report hand-in,['3-week August'],DURATION_UNIQUE,No computers,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,August,Gürkan Sin,Krist Victor Bernard Gernaey,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,77,No data,No data,No data,No data
28927,Advanced Topics in Process Technology,Avancerede emner indenfor procesteknologi,English,7.5,Ph.D.,Oral exam,['Unspecified'],DURATION_UNIQUE,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Unspecified,John Michael Woodley,Krist Victor Bernard Gernaey,Ulrich Willi Walter Krühne,Seyed Soheil Mansouri,Manuel Pinelo,['Not linked to any study lines'],9.75,100.0,4,No data,No data,No data,No data
28928,Electrolyte Solution Thermodynamics,Elektrolytopløsningers termodynamik,English,7.5,Ph.D.,Report hand-in,['Special schedule'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Georgios Kontogeorgis,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],9.15,95.0,20,No data,No data,No data,No data
28930,Advances in Chemical and Biochemical Engineering,Advances in Chemical and Biochemical Engineering,English,2.5,Ph.D.,Report hand-in,['Unspecified'],DURATION_UNIQUE,No computers,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Unspecified,Ioannis Vassilios Skiadas,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,161,5.0,4.0,4.0,4.0
28932,Process Engineering Laboratory,Procestekniske øvelser i pilot plant,English,7.5,Ph.D.,Oral exam,['Unspecified'],DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Unspecified,Martin Høj,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,28,No data,No data,No data,No data
28933,Introduction to chemical modification of protein therapeutics,Introduction to chemical modification of protein therapeutics,English,2.5,Ph.D.,Report hand-in,['Unspecified'],DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Unspecified,John Michael Woodley,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
28934,Automation and control of yeast fermentation,Automation and control of yeast fermentation,English,2.5,Ph.D.,Written exam,['Unspecified'],DURATION_UNIQUE,All aid,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,CAMPUS_LYNGBY,Unspecified,Krist Victor Bernard Gernaey,C Loureiro da Costa Lira Gargalo,Pedram Ramin,Jose Luis Martinez Ruiz,Elham Ramin,['Not linked to any study lines'],Pass/Fail,83.3,12,No data,No data,No data,No data
28989,Advanced Course on Molecular simulation of fluids: Fundamentals and industrial applications,Avanceret kursus i molekylær simulering af væsker: grundlæggende viden og industrielle anvendelser,English,7.5,Ph.D.,Report hand-in,['Unspecified'],DURATION_UNIQUE,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Unspecified,Georgios Kontogeorgis,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
29902,Advanced Synthetic Biology for Creating Sustainable Cell Factories,Videregående Eksperimentel Syntetisk Biologi for Cellefabrikker,English,5.0,Ph.D.,Oral exam,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Pablo Ivan Nikel,Christoph Daniel Volke,Emil Damgaard Jensen,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,95.8,48,3.81,4.43,4.38,3.71
29905,Introduction to Python for Data Analysis and Automation in Biology,Introduction to Python for Data Analysis and Automation in Biology,English,2.5,Ph.D.,Report hand-in,['Special schedule'],DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Spring + Autumn,Kai Kristof Blin,Marjan Mansourvar,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,66,3.0,4.0,3.0,5.0
29907,Practical Phylogenetics,Practical Phylogenetics,English,1.0,Ph.D.,Report hand-in,['Special schedule'],DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Thomas James Booth,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,6,No data,No data,No data,No data
30010,Programming Project,Programmeringsprojekt,Danish,5.0,BSc,Written exam,"['3-week January', '3-week June']",DURATION_3_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January + June,Jose Maria Garcia Merayo,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering', 'BSc, Electrical Engineering']",8.52,92.3,469,3.87,4.21,3.58,3.26
30015,Basic electronics for instrumentation,Indledende elektronik til instrumentering,Danish,5.0,BSc,Written exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Sten Schmidl Søbjærg,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Computer Engineering', 'BSc, Cybertechnology', 'BSc, Earth and Space Physics and Engineering']",7.83,90.2,123,2.34,4.74,4.52,4.6
30020,Electronic Measurements and Instrumentation,Elektronisk måling og instrumentering,Danish,5.0,BSc,Written exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Unspecified,Peter Brauer,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering', 'BSc, Earth and Space Physics and Engineering']",8.97,96.0,298,3.05,3.14,3.06,3.05
30021,Digital Instrumentation,Digital instrumentering,English,5.0,MSc,Report hand-in,"['E4A (Autumn, Tues 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Jose Maria Garcia Merayo,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",Pass/Fail,96.0,151,3.72,3.54,3.52,3.07
30032,Electrotechnics,Elektroteknik,Danish,10.0,BEng,Written exam,"['E2A (Autumn, Mon 13-17)', 'E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_BALLERUP,Autumn,Sten Schmidl Søbjærg,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering']",5.8,62.9,523,3.24,4.78,4.67,4.66
30035,Engineering Electromagnetics,Anvendt elektromagnetisme,English,10.0,BEng,Written exam,"['E1A (Autumn, Mon 8-12)', 'E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Samel Arslanagic,Rasmus Elkjær Jacobsen,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering']",5.96,86.6,194,3.17,4.56,4.12,4.21
30081,Digital Engineering,Digitalteknik,Danish,5.0,BEng,Written exam,"['F2A (Spring, Mon 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,CAMPUS_BALLERUP,Spring,Peter Brauer,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering']",Pass/Fail,84.1,365,3.07,4.17,3.86,3.79
30082,Project work in Digital design,Projektarbejde i Digitaldesign,Danish,5.0,BEng,Oral exam,['3-week June'],DURATION_3_WEEKS,Unknown data value,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_BALLERUP,June,Peter Brauer,Ole Schultz,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering']",8.03,83.8,333,3.45,4.19,4.03,3.92
30101,Introduction to GeoRum 1,Introduktion til GeoRum 1,Danish,5.0,BSc,Oral exam,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Peter Brauer,Sine Munk Hvidegaard,Nils Peter Olsen,Jan Oechsle ,Mathias Benn,"['BSc, Earth and Space Physics and Engineering']",9.52,95.5,44,3.03,4.12,4.24,3.42
30102,Introduction to GeoRum 2,Introduktion til GeoRum 2,Danish,5.0,BSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Peter Brauer,Jerome Marie Joseph Chenevez,Henning Heiselberg,John Peter Merryman Boncori,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",No data,No data,0,No data,No data,No data,No data
30110,Project work -  Earth and Space Physics and Engineering,Fagprojekt - Geofysik og Rumteknologi,Danish,10.0,BSc,Oral exam,"['Special schedule', '3-week June']",DURATION_16_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring + June,Jerome Marie Joseph Chenevez,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",10.92,97.3,184,3.23,4.81,4.77,4.48
30121,Astrophysics,Astrofysik,English,5.0,BSc,Oral exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Georgios Magdis,Jerome Marie Joseph Chenevez,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",No data,No data,0,No data,No data,No data,No data
30131,Geo- and Planetary Physics I,Geo- og planetfysik I,Danish,5.0,BSc,Oral exam,"['E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Jens Olaf Pepke Pedersen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",7.3,82.0,283,2.6,3.09,2.43,1.94
30142,Geo- and Planetary Physics ll,Geo- og planetfysik ll,Danish,5.0,BSc,Written exam,"['F5B (Spring, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Jens Olaf Pepke Pedersen,Sine Munk Hvidegaard,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",4.46,82.9,105,2.57,3.61,3.04,3.0
30150,Mathematical and Numerical Methods in solid Earth Physics,Matematiske og numeriske metoder i den faste jords fysik,Danish,5.0,BSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Shfaqat A Khan,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",7.52,96.0,174,3.04,3.86,3.48,3.53
30160,Continuous and Discrete Time Signals,Signaler i kontinuert og diskret tid,Danish,5.0,BSc,Written exam,"['F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Jørgen Dall,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering']",4.98,70.7,266,3.26,4.14,3.41,3.56
30202,Measurement Technologies in Earth and Space Physics,Måleteknologi inden for rum- og geofysik,English,5.0,MSc,Written exam,"['E3A (Autumn, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Jose Maria Garcia Merayo,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",9.06,96.5,199,3.48,3.55,3.24,3.29
30220,Synthesis in Earth and Space Physics,Syntese i Rum- og Geofysik,English,10.0,MSc,Report hand-in,['Special schedule'],DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring + Autumn,Jerome Marie Joseph Chenevez,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",10.26,94.7,171,3.69,4.61,4.64,4.74
30221,Projects in Earth &amp; Space Physics and Engineering,Projekter i ESPE,English,5.0,MSc,Report hand-in,"['Special schedule', '3-week January', '3-week June', '3-week July', '3-week August']",DURATION_UNIQUE,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring + Autumn + January + June + July + August,Jerome Marie Joseph Chenevez,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",12.0,100.0,4,No data,No data,No data,No data
30230,Data Analysis and Modeling in Geoscience and Astrophysics,Dataanalyse og -modellering i rum- og geofysik,English,5.0,MSc,Oral exam,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Nils Peter Olsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering', 'MSc, Petroleum Engineering']",10.28,89.5,275,2.97,3.95,3.72,3.63
30300,Introduction to Satellite Systems,Introduktion til satellitsystemer,English,10.0,MSc,Report hand-in,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,David Arge Klevang,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",7.82,98.9,90,3.41,4.2,3.67,3.02
30310,Space Systems Engineering,Space Systems Engineering,English,5.0,MSc,Oral exam,"['F5A (Spring, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,David Arge Klevang,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",8.26,94.4,36,3.24,3.76,3.67,4.17
30320,Spacecraft Instrumentation Systems,Rumfartsinstrumentering,English,10.0,MSc,Report hand-in,"['F2A (Spring, Mon 13-17)', 'F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,John Leif Jørgensen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",11.39,96.3,136,4.27,4.39,4.11,4.63
30330,Image Analysis with Microcomputer,Billedanalyse på mikrocomputer,English,10.0,MSc,Report hand-in,"['E1A (Autumn, Mon 8-12)', 'E1B (Autumn, Thurs 13-17)', 'E2A (Autumn, Mon 13-17)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Mathias Benn,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",8.67,97.4,231,3.74,4.14,4.0,3.87
30340,Radar and Radiometer Systems,Radar- og radiometersystemer,English,10.0,MSc,Oral exam,"['F3A (Spring, Tues 8-12)', 'F3B (Spring, Fri 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Sten Schmidl Søbjærg,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",6.98,75.2,153,3.32,4.7,4.44,3.99
30350,Remote Sensing,Telemåling,English,10.0,MSc,Oral exam,"['E4A (Autumn, Tues 13-17)', 'E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,John Peter Merryman Boncori,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",6.99,83.3,227,3.53,4.58,3.88,3.34
30400,Electromagnetics,Elektromagnetisme,English,10.0,BSc,Written exam,"['E1A (Autumn, Mon 8-12)', 'E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Samel Arslanagic,Andrei Laurynenka,NO_DATA,NO_DATA,NO_DATA,"['BSc, Earth and Space Physics and Engineering', 'BSc, Electrical Engineering']",5.67,87.1,287,3.6,4.39,3.77,3.4
30405,Introduction to Wireless Technologies,Introduktion til trådløse teknologier,English,5.0,BSc,Oral exam,"['F1A (Spring, Mon 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Vitaliy Zhurbenko,Rasmus Elkjær Jacobsen,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],3.83,56.4,55,3.67,4.22,3.57,3.61
30415,RF communication circuits,HF-kommunikationskredsløb,English,10.0,MSc,Written exam,"['E2A (Autumn, Mon 13-17)', 'E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Vitaliy Zhurbenko,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Communication Technologies and System Design', 'MSc, Electrical Engineering']",5.72,79.5,88,3.83,4.58,4.35,4.08
30421,Advanced Microwave Techniques and High Speed Electronics,Videregående mikrobølgeteknik og højhastighedselektronik,English,10.0,MSc,Written exam,"['F2A (Spring, Mon 13-17)', 'F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Tom Keinicke Johansen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Electrical Engineering']",No data,No data,0,No data,No data,No data,No data
30428,Advanced electromagnetics,Videregående elektromagnetisme,English,5.0,MSc,Oral exam,"['F4A (Spring, Tues 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Samel Arslanagic,Mirza Karamehmedovic,NO_DATA,NO_DATA,NO_DATA,"['MSc, Communication Technologies and System Design', 'MSc, Earth and Space Physics and Engineering', 'MSc, Electrical Engineering']",5.44,76.1,46,4.0,4.57,3.35,3.57
30430,Advanced antenna techniques and measurements,Videregående antenneteknik og målinger,English,10.0,MSc,Oral exam,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Samel Arslanagic,Javier Fernandez Alvarez,Jeppe Majlund Bjørstorp,NO_DATA,NO_DATA,"['MSc, Communication Technologies and System Design', 'MSc, Electrical Engineering']",7.06,79.5,39,3.33,4.13,3.87,4.0
30510,"GPS, GIS and Setting out","GPS, GIS og afsætning",English,5.0,MSc,Report hand-in,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,June,Per Knudsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",Pass/Fail,97.2,71,3.16,4.52,4.52,4.2
30530,Introduction to GIS,Introduktion til GIS,English,5.0,BSc,Oral exam,"['F4A (Spring, Tues 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Mai Winstrup,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Architectural Engineering', 'BEng, Arctic Civil Engineering', 'BEng, Fisheries Technology', 'MSc, Environmental Engineering']",9.19,98.1,53,3.04,4.18,3.94,4.44
30531,GIS for Bachelor's of Engineering,GIS for diplomingeniører,Danish,5.0,BEng,Oral exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_BALLERUP,Spring,Per Knudsen,Carsten Bjerre Ludwigsen,Danjal Longfors Berg,NO_DATA,NO_DATA,"['BEng, Arctic Civil Engineering', 'BEng, Civil Engineering', 'BEng, Mobility, Transport and Logistics']",8.28,91.3,126,3.05,3.8,3.45,4.06
30540,Mapping from Aerial and Satellite Images,Kortlægning fra fly- og satellitbilleder,English,5.0,MSc,Oral exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Daniel Haugård Olesen,Karina Østergaard Nielsen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",10.42,93.4,91,3.64,4.11,3.97,4.41
30545,Analysis of spatial and temporal data within geoscience,Analyse af rumligt og temporalt data inden for geovidenskab,English,5.0,MSc,Oral exam,['3-week January'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Karina Østergaard Nielsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",8.94,95.6,68,3.08,4.46,4.71,4.12
30552,Satellite Geodesy,Satellitgeodæsi,English,5.0,MSc,Report hand-in,"['E2A (Autumn, Mon 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory experiments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Ole Baltazar Andersen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",8.93,94.3,87,3.88,4.5,4.19,3.05
30554,Global Navigation Satellite Systems,Globale navigationssatellitsystemer,English,5.0,MSc,Oral exam,"['F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,No computers,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Daniel Haugård Olesen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Autonomous Systems', 'MSc, Earth and Space Physics and Engineering']",8.38,87.0,77,3.42,4.16,3.98,4.02
30555,Microwave remote sensing models and data,Mikrobølge telemålingsmodeller og data,English,5.0,MSc,Report hand-in,['3-week January'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Rasmus Tage Tonboe,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",No data,No data,0,No data,No data,No data,No data
30561,Physical Geodesy,Fysisk Geodæsi,English,5.0,MSc,Report hand-in,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Gabriel Strykowski,Tim Enzlberger Jensen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Earth and Space Physics and Engineering']",9.29,92.9,14,3.88,4.88,4.62,4.75
30564,Summer School in Gravity Field Science (Physical Geodesy and Earth Observation),Sommerskole i Fysisk Geodæsi og Jordobservation,English,5.0,MSc,Report hand-in,['3-week June'],DURATION_3_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,June,René Forsberg,Ole Baltazar Andersen,Jonathan Frank Kirby,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,90.0,10,3.33,5.0,5.0,4.67
